Vmag,Plx,e_Plx,B-V,Amag,SpType,TargetClass
8.216350388,9.511389033,1.078403071,0.04009842285,16.56247246,395,0
7.299581818,3.099641254,0.8625146678,0.8902044041,14.80366807,164,1
7.920276754,8.584448153,1.125882496,0.5271859989,18.01178488,584,1
7.920652308,3.859700121,0.6545353074,-0.005210736809,15.7980398,385,1
7.586676088,9.103898843,1.14689232,0.5113541168,17.38093013,591,0
3.407158904,3.263792711,0.6374627939,0.04503807029,13.89583436,291,1
1.717759065,19.64229047,0.4044859114,0.03477236512,15.90841545,47,0
9.116364519,4.97695099,1.34613248,0.8617788624,17.56627193,101,1
9.081467899,5.538111089,1.80622538,0.6272540112,17.32029331,713,1
7.547023952,3.809896444,1.070035334,1.389793843,15.21252856,931,0
8.796166354,4.040731047,1.047312997,1.106269061,16.68553481,888,1
7.973062967,3.589264019,0.8977741633,0.5205344529,16.20241924,619,1
3.065435601,1.276851674,0.6593656148,0.510449769,7.794257408,331,0
7.686365805,2.31240756,0.9567536958,1.468162173,14.38550909,1065,1
6.947728041,9.007394662,0.604534857,0.1376705232,16.23822993,74,1
7.947486886,5.101245254,0.861328721,0.4232819899,16.0450627,499,0
9.280772356,-0.02676936755,1.362818179,0.9777258458,10.66960033,811,0
6.887840513,1.879557893,1.005741088,1.359993884,13.59223551,1027,1
8.025626612,11.81214697,1.139284182,0.6140295723,18.2293386,757,0
8.680850079,8.6413692,1.677872894,0.5390670585,18.77230725,560,1
4.006916469,5.471819736,0.5267546369,1.202392887,14.69792177,1029,1
8.80305312,2.518585335,1.474802498,0.2056872429,16.64893934,257,1
9.057435654,4.186117476,1.012130598,-0.1262733414,16.70309731,21,0
7.358937052,4.12784401,1.285713349,1.11472031,16.02624376,844,0
8.700975403,0.1746842146,1.249880298,0.9651479838,12.18636221,888,1
8.526851633,4.299931509,1.126014198,0.6461406813,16.91713505,757,0
9.357026245,0.7326657794,0.9756021669,1.436206129,14.64717449,969,1
7.75433691,9.915793764,1.102942356,0.4951304758,17.72598704,619,1
7.251277778,5.738033205,0.9546405462,1.241244793,16.78217601,888,1
4.571853642,1.464318412,0.6971816502,1.060677829,11.95256436,667,0
8.343979069,3.263054719,1.038412792,0.380775757,15.99047553,614,1
8.496196558,1.707380435,1.226874428,1.279911425,15.80008648,969,1
8.780041365,1.961387566,1.019736982,0.04373438077,14.94641562,486,1
8.089450456,3.426638911,1.254606126,0.6096392331,16.50353148,507,1
9.38211373,5.790190113,1.542084497,0.5365399078,18.50537799,560,1
7.360814969,9.874063215,0.71681304,0.09558953555,16.36720213,101,1
8.447432486,3.557279799,1.08817434,0.2740884848,15.87102866,98,0
7.365398151,7.821530857,0.8232033357,1.055181987,16.54285837,888,1
7.669411985,3.216865961,1.087292828,-0.05359645752,15.70113072,413,1
8.67658837,5.490273276,0.9800885136,0.4053168698,17.25743121,624,0
8.907406191,3.558018979,0.9451796209,1.628544389,16.90963669,1087,0
8.398400868,2.175723345,0.831755592,1.307271414,14.46547522,1062,0
8.665544351,8.599942905,1.064920992,0.4624618511,17.66343323,660,0
9.149550613,0.8180469487,1.184848763,0.06843897415,13.91879495,270,1
9.443780316,6.791484636,1.987340493,0.6415898908,18.38221088,660,0
6.723466454,8.570064592,0.741748445,0.5673667767,19.52122649,709,1
8.522186522,10.97412835,1.478048024,0.7096545022,19.69785453,800,1
9.00551748,2.272049858,1.028079547,0.460318146,14.81875854,524,1
6.281993859,2.813677333,0.9155454037,1.195447315,14.44204418,888,1
7.177640455,1.377861194,1.177412957,0.9311275403,13.9196395,708,1
7.975448308,4.29813796,0.7166244679,1.226938787,15.30908153,888,1
3.382051596,3.628822421,0.6534959202,0.01143590037,12.4732325,308,1
7.739128668,2.354639076,1.158476391,1.114858588,15.69279079,994,1
9.10232474,6.296544782,1.26985733,0.7463665273,18.41053425,920,1
4.927772073,11.57091034,0.7977340775,1.208867775,17.14674118,931,0
9.831758931,2.473580595,1.351318918,0.4797729894,16.58447452,524,1
6.562944984,6.738952051,1.126077965,0.4286481704,17.2068387,524,1
8.023950825,7.010311609,1.016447775,0.9878232467,17.48325896,844,0
8.453047867,7.507956865,0.9328710605,0.2127477584,16.90516077,207,1
3.987869744,7.763373303,0.5743539039,1.146896554,15.99924845,969,1
9.42983939,7.014459973,0.7583760527,0.6742770197,18.26677428,757,0
8.687409587,8.821289435,1.37750033,0.3708815845,16.72421485,524,1
8.057989066,3.101592996,1.047875051,0.940153472,14.45565502,888,1
9.857440136,0.5245793306,0.8652009665,0.05332407663,13.27863684,524,1
7.555422786,2.07223693,0.9912872986,1.061757244,14.21805318,888,1
8.148478708,4.228106758,0.6968833128,-0.2379851927,16.55566292,21,0
8.362008298,3.844416253,1.252537766,1.151897313,18.47308636,969,1
1.695573217,7.635128652,0.4110207458,-0.01227152676,14.63393556,368,0
8.627019012,8.485432063,1.375210212,0.9171653854,17.90577248,937,1
7.131544671,7.121390655,0.7366136433,1.060786722,17.41040997,844,0
9.013149317,3.443406058,0.9979852548,0.4010430624,17.23599675,584,1
6.915230755,4.010499865,1.043051845,0.1709245267,15.025194,475,1
8.375027137,-0.2149944703,1.26843125,1.577397919,11.19738132,969,1
7.061014059,6.186087623,0.4847496515,0.04378848205,16.88907662,50,0
7.776922506,3.371854426,0.9636401738,1.459924556,15.52759295,1027,1
8.590940787,6.652580187,1.036074285,0.06501264635,17.54644805,21,0
8.159990786,10.62932623,0.6448325872,0.7593510587,18.08095078,584,1
1.387245312,2.671526159,0.4467329176,-0.07707572319,13.40260426,249,0
7.794318486,4.031772602,0.961086583,0.05520867982,17.13938722,21,0
8.991642741,1.079211605,1.53237362,0.4514502659,14.70154342,384,1
4.138135419,6.013716462,0.6430375179,1.061338019,14.39900029,1016,1
8.709845584,0.6743155166,1.104029794,1.528707389,13.59252515,1075,1
9.742452012,3.984657598,1.60718646,1.013728568,16.57661781,931,0
8.394203059,0.322923706,1.090784914,1.490215243,12.64125498,1016,1
9.692325463,1.278159731,0.9515477562,1.060610262,14.52994993,850,1
7.880472391,4.335721612,1.192125323,0.9059556103,16.28576601,844,0
9.168305252,6.026594556,0.9654567598,0.3947888477,18.4418886,512,0
9.632485379,1.490073907,2.156363553,-0.0616797402,16.4227533,24,0
5.818976977,-0.1020402353,0.6760380058,0.3792717255,5.066362446,293,1
8.856478667,3.236613288,0.9292685873,0.4963726454,18.12810885,207,1
9.716300276,-0.04882855733,1.695525619,0.15114997,15.43793776,47,0
7.218107387,11.98331894,1.047343828,0.4537676592,16.79906372,584,1
7.992561082,-1.552107568,0.7696123925,0.09536542293,12.63788102,895,0
7.290387901,4.346401211,0.8869738894,1.097820996,15.14622268,742,0
9.157669268,14.76604894,1.509268841,0.5675210471,18.8442178,619,1
9.461985047,9.141888363,1.077813304,0.7183965414,21.07474935,792,0
7.104191496,4.53214328,0.8960205231,1.208733242,15.35811182,1027,1
7.723589827,12.62993597,1.152194755,1.077854821,16.40115532,931,0
8.58350664,3.872670841,1.886285932,1.178502258,16.66798628,939,1
8.538303652,0.3582911826,1.134877925,1.012361914,9.745251791,537,0
8.033348357,2.069271871,0.9114727398,0.3714214996,15.76856243,319,0
4.013324571,9.678691318,0.5666902162,0.2010193756,15.76911102,185,1
2.92625348,1.926076086,0.7203063797,0.1817392559,12.46071246,311,0
8.558459359,-0.02047315066,0.9196361287,1.267196609,11.98334504,969,1
6.502980186,6.186358513,0.9638968541,1.141433265,16.25142051,888,1
7.507558188,0.3480077486,0.9611074182,-0.06032997512,11.82873192,296,1
8.220554013,4.343526009,1.160502154,0.4915813416,16.19233793,584,1
9.336459023,3.030477288,1.240040369,1.1514188,16.63609872,931,0
7.326432449,-1.162587558,0.9998823559,1.093489019,8.271072032,862,0
2.265908595,8.69059684,0.4538726812,0.9177533364,15.23277962,844,0
8.268799018,1.913077648,0.5549508396,1.201518982,15.65707735,994,1
7.319068863,9.278931298,1.334744941,0.4110759331,18.24820872,584,1
8.824429223,8.510814652,1.272788368,0.331187894,17.06009887,175,0
7.749147883,3.794550209,0.8211317968,1.136586802,16.06672465,931,0
-0.1301365547,4.292637055,0.406390231,1.653442847,11.47100998,992,1
7.432412196,3.110293603,1.318195792,0.8838055122,15.30325714,850,1
7.942798714,-0.6060305665,1.521358141,0.1168586314,13.36898138,271,1
4.647281814,10.05251332,0.5267095165,1.370752354,15.97559463,1016,1
8.935457169,6.615318303,1.408761371,0.3725503651,17.64949367,619,1
6.531280696,1.194781616,0.7828418986,-0.04625617522,13.33732137,368,0
9.438528831,13.59167952,1.67154877,0.8909943215,22.49248802,913,0
7.031847755,0.4213465342,1.263149714,0.03094555142,11.93442313,319,0
7.239719115,8.291485872,1.168055363,0.009518747958,17.34793968,23,0
8.44448907,2.637118091,1.42792763,0.1230985132,16.79598099,486,1
8.796029164,8.733688266,0.9707657277,1.012356776,17.19982899,888,1
8.780535694,3.891966289,1.306396168,0.2042490372,16.96729769,47,0
9.228813103,0.8885931185,1.491878301,1.104690853,14.51126845,888,1
7.968377648,9.155738657,0.972631671,0.1932424956,16.54362709,149,1
8.686958519,2.354258746,0.8240387942,0.50469162,16.38111764,498,1
8.088760558,16.06674769,1.12270316,0.7428678629,18.80408105,757,0
8.074988674,17.66683687,0.9706739529,1.025474403,22.80571607,1035,0
8.650413122,0.1577421265,1.082138912,1.344879759,12.90884018,1027,1
9.03195843,5.894714786,1.093096988,0.431113911,18.38528989,709,1
9.123176349,-0.7604641761,0.9585635524,0.4987070539,14.01446284,133,0
2.01382113,17.47311997,0.4325464494,0.2299185803,17.42869575,207,1
8.411446639,9.372063566,1.050059248,0.2065401322,17.12162827,524,1
9.328671764,0.2598242154,1.232723928,1.185632602,13.11633436,844,0
8.538738292,1.12793107,0.8145656972,0.8931970621,14.29836426,844,0
8.965801497,12.70449168,0.9534329435,0.626731477,21.23504029,757,0
9.596785083,1.022887077,1.60795942,0.5611616741,16.26331517,619,1
5.050841223,15.79284407,0.6548445568,0.1334425599,16.15108318,167,0
8.639438556,2.307618154,1.929017486,1.357285724,15.51072973,994,1
4.366370872,31.22141802,1.07644742,0.4405830092,17.43940755,619,1
8.135294072,3.857155008,1.130702841,1.071997062,16.76394857,844,0
7.328859031,13.8002679,1.105164042,0.5655953733,18.58282424,738,0
3.611414369,7.117410799,0.6067187557,0.8783313443,14.29182883,890,1
8.060172435,1.662321297,0.7535900663,0.02953788454,14.78971485,438,0
9.466863809,5.44679661,1.510754716,0.6188949042,18.50586365,709,1
9.362876614,3.791076662,2.165623849,0.2960817021,18.05558026,194,1
6.43373855,6.875695288,0.7894570119,0.1458921358,15.93358774,448,0
8.382053703,3.533106462,1.375131771,1.142739331,17.35792703,888,1
6.407363039,3.169593767,0.7371417712,-0.09084609155,14.93387666,344,1
1.448870001,15.39995811,0.6800600408,0.2875583307,12.24939151,596,1
7.248188023,2.335251171,1.23217823,0.09100657988,14.29990965,416,1
9.044517765,9.9424272,1.239294178,0.8894352703,19.53041121,903,1
7.390298096,9.71490461,0.4963770517,0.1757954807,16.01502135,74,1
6.881542883,14.3106597,1.24545117,0.4626791941,19.03837959,584,1
9.309147374,0.8391173257,1.357464463,0.06443472734,15.24318725,360,0
8.658101807,10.397797,0.6485086903,0.4268206811,18.11977637,824,1
8.277769523,4.613828552,1.036172375,0.4063415558,17.24428338,207,1
9.584281612,7.799407114,1.053872639,0.5985248919,20.02119263,757,0
8.584437396,4.857081804,1.004837213,0.8622311717,16.55938568,844,0
9.340032985,8.208737537,1.417520366,0.6705509814,18.2053831,738,0
8.225711733,4.621486799,0.9292144602,0.8520753585,17.35672491,844,0
9.384765548,7.190886436,1.573692403,0.7300151319,19.2460055,660,0
9.776651989,5.502697644,1.517863704,0.7312728572,20.22302485,855,1
3.48724693,23.01174094,0.6976063299,1.038800147,16.68739076,969,1
2.93586269,17.83789297,0.4164596639,1.35496989,15.63793249,994,1
4.671966199,6.210957384,0.5024289837,1.390251241,14.83051403,1027,1
3.422042937,4.953655261,0.5274715871,1.29537201,14.96992037,931,0
8.036256294,0.9317862497,1.275488012,1.588822151,12.63016177,1065,1
7.061905196,0.8173308514,0.7134571816,1.008014602,13.26749838,638,0
6.736450975,3.784654013,0.5699009888,1.187783375,15.08552054,969,1
8.614327556,5.359016128,1.00452206,0.277353155,17.99760356,524,1
7.458490592,3.356642002,0.9997589482,1.395809877,14.11795,1089,0
6.916126971,1.836045352,1.229479805,1.071065844,12.52705945,888,1
5.522452456,-0.008113462865,0.7760373644,0.4096263084,8.89968077,271,1
6.962729037,3.919569045,0.9047370618,1.235066911,15.27983184,931,0
6.421772151,9.078748959,0.788182761,1.251446176,15.28165302,1027,1
8.501596516,7.491576958,1.211940507,0.5793246547,17.75180687,584,1
8.016044794,18.44280933,0.8230427098,0.5575020222,18.20462498,619,1
7.532183742,9.740691404,0.7676499429,0.7757198354,17.89979289,709,1
3.391871419,15.76536237,0.5717710051,1.305743215,16.29381859,969,1
9.180026846,13.17681887,1.337815794,0.80869206,19.26710827,757,0
8.545177,13.19286368,1.267537798,0.6614197483,20.2964353,757,0
7.189827991,3.868271419,0.9369741409,1.024510153,16.12085131,564,0
6.444584204,4.341196103,1.09325274,0.4928280508,15.84953977,500,0
10.11987271,-0.4110913697,1.4389932,1.167485955,12.76174803,1112,1
5.305500167,25.33161254,0.6947401222,0.5135051404,17.40181022,621,1
9.426357169,3.370387128,1.315429681,0.516824139,18.14348333,640,1
3.474743539,7.89684945,0.5572373088,0.9420348473,13.35444322,842,0
8.733455454,5.436227101,1.043187106,0.135160419,16.55667107,21,0
7.427442234,9.541181826,0.8443617465,0.4343522979,17.18467003,630,0
6.093687065,33.74500164,0.7399592505,1.038461971,19.17900015,964,1
7.943515293,-0.8230399721,0.7303905265,0.02746519466,11.049531,368,0
6.822958471,5.93974274,0.8742927207,1.042057358,15.97098346,888,1
6.322816311,3.656888418,0.8802651236,0.9586674033,14.27587035,778,0
9.522787467,3.138465419,1.719714988,1.009592279,15.87329087,888,1
8.082595345,7.926180114,1.056668665,0.6676376108,18.74777462,619,1
6.988308573,5.357432108,0.5898093539,0.9304871031,15.4120914,844,0
2.28595562,31.05381027,0.6368227295,0.4965465304,17.90243447,903,1
6.727058076,4.277988066,0.9041413505,1.204252773,14.61685658,931,0
6.768849684,3.849696554,1.229682822,1.006638806,14.56612441,888,1
8.485865606,0.229914898,1.061459266,1.211295005,12.45159675,969,1
9.611924684,2.234339252,1.260853587,0.6723393646,17.66176029,123,0
6.77158371,1.090447905,0.9112351294,0.3872419116,12.47179361,399,0
6.95536988,2.334984014,0.7280144403,1.405105642,14.36345181,969,1
8.433243466,4.181759144,1.05982299,0.06550529465,15.01189752,870,0
7.537803379,2.744881316,1.003241573,0.2062889897,14.89429557,21,0
7.740951007,2.289762204,1.301207577,1.235247664,14.83114403,931,0
8.893357996,1.66579369,1.359905028,0.9557116824,15.67515159,888,1
7.660465478,2.828621677,1.068195561,0.4561068375,15.53561524,413,1
8.253249523,4.062719096,0.732785741,1.073445571,17.7472128,507,1
8.367189332,2.714589245,0.6292349911,0.1303880691,16.7605272,420,1
6.94425024,4.908323477,0.862134699,1.250025863,15.22824152,994,1
8.760201718,2.703074899,0.9713412302,0.9322814268,15.96190886,888,1
6.436399705,1.930475351,0.7397749452,0.08113928501,15.42737096,474,1
8.413788297,4.087721274,1.063160983,1.020576133,17.01221115,844,0
8.92527746,15.35173949,1.673551592,1.280700932,17.43730434,988,1
3.594798649,14.18980426,0.4814261786,1.063246708,15.00417736,969,1
8.904980444,4.958874305,1.649521446,0.1662849294,17.18436885,47,0
5.076364644,0.2529868153,0.7493750015,-0.04280198504,10.41328939,1128,1
7.506389729,11.22328581,0.9961095025,0.5311569674,17.6554495,619,1
8.945028443,3.386379428,1.087874304,1.354291531,16.64842413,931,0
7.568551478,8.246016638,0.541872034,0.2706546898,17.75217041,84,1
8.167103451,4.321284881,0.9778600841,0.968926669,15.9482978,931,0
7.612229631,4.193800568,1.033943985,1.402927878,15.86661531,994,1
5.377752641,2.277607823,0.7831742189,-0.003502791407,12.85141597,381,0
8.60352868,17.62022597,0.8963233163,0.6954331343,19.89318097,709,1
7.983405648,17.45882798,1.308346395,0.4132001864,18.81327415,640,1
8.849828318,24.5962895,1.127816323,0.896060909,21.71869975,955,0
6.961053327,16.21509568,0.740767827,0.753143926,19.3654408,884,0
9.540502204,1.574194667,1.24989554,1.196733521,13.83279918,888,1
8.180489234,3.800737909,1.349236798,0.9941543886,15.93228396,888,1
6.982091986,3.408440926,0.942689651,0.8809708401,14.77138398,931,0
8.095954298,3.91049682,1.08995858,1.580912389,15.89700253,931,0
9.143107577,8.14025524,1.193780504,0.8821649774,18.85823747,864,0
3.484948442,10.77155853,0.8750169035,-0.03628215863,14.77021738,420,1
8.040901026,1.389341528,1.084953114,-0.05238115656,14.79616358,356,0
6.904985623,2.293361197,0.792277262,0.02596873398,14.03670108,304,0
6.290768199,3.392945419,0.6725597008,0.94543974,15.28752636,724,0
9.141900368,0.1157913823,0.942456808,1.53148716,12.12376278,969,1
7.84652713,7.53132687,0.8947957825,0.4028760271,17.85509071,560,1
8.887683872,4.578772782,1.615213658,0.9085305564,16.71489522,945,1
6.804060564,8.061487847,0.6400239866,0.238271677,16.51834378,158,1
1.956403268,1.967999458,0.6161832227,0.0463677416,13.89141138,311,0
8.202700726,0.9900072598,1.160779761,1.550738579,13.42539971,994,1
9.432770097,3.156878158,1.95773937,0.5454176797,18.52996102,524,1
9.324439316,14.48628784,1.512065634,0.8820982379,20.88588008,911,1
8.102516487,5.428747755,0.6646612231,1.071562509,16.74311369,931,0
7.244077636,4.059568241,0.9557563843,0.1759464498,16.04717876,21,0
7.691272084,23.98677652,1.626611745,0.6803453443,19.66549744,738,0
8.242994471,12.56156576,1.236887251,0.2897321348,16.79799534,524,1
7.742913352,5.044806933,0.8351087095,1.157557018,17.03597154,888,1
7.695977432,-0.5114125922,1.024962983,0.8910597394,11.13446645,708,1
6.914936258,6.32618915,0.9552136627,0.9694406751,14.84491848,1016,1
5.935345879,3.173871133,0.3913476815,1.449269189,14.45856369,969,1
5.974836268,2.391314,0.6329790408,1.314850674,13.74985502,931,0
8.520139515,1.985103199,1.202112889,1.242745399,15.7443379,931,0
9.01051504,4.069016858,1.731472183,0.4558325188,17.16226347,757,0
3.9579247,1.331160687,0.727796902,0.957305634,12.73539655,496,1
4.878000166,0.7721449115,0.7544419426,0.4987658076,9.072332932,17,0
7.224552865,8.419481538,1.011446165,0.6310307492,16.76510383,564,0
7.247193706,3.089404889,1.09749586,-0.03890969589,15.05479581,486,1
6.407005251,7.536757033,0.8853664622,0.8652452443,16.35993295,888,1
10.17376918,17.05601712,1.087208946,0.8815075769,20.57119543,911,1
7.885330627,1.333326199,0.5078135517,-0.0512300918,14.33397234,474,1
7.968837365,8.533903966,1.015522764,0.09625174543,17.77424369,21,0
8.340824447,2.415929621,0.8024961938,-0.02239482921,14.44557962,414,1
7.303033593,3.769037242,0.7106726743,0.9002217709,14.9450839,780,1
7.935687875,2.546767739,0.9837553547,0.4830477075,14.82104151,110,1
8.369451763,6.176502484,1.037892286,0.05814452054,18.16030462,200,1
9.547370069,0.7701187225,1.919265883,1.240755353,15.12212073,1027,1
8.64800398,11.14198822,1.206103694,0.760224304,17.68686726,786,1
7.269256311,10.53930041,0.8531850108,0.08921761985,16.85734879,101,1
6.94318536,3.191863404,0.5788446942,0.9858099631,14.48651969,844,0
9.201776068,5.831807184,1.076867716,0.5969306875,16.98219764,709,1
